year,title,inn,ok1,ok2,ok3,region,of,of_lag,ta_fix,ta_fix_lag,ta_nonfix,ta_nonfix_lag,ta,ta_lag,tp_cap,tp_cap_lag,debt_long,debt_long_lag,tp_long,tp_long_lag,debt_short,debt_short_lag,tp_short,tp_short_lag,tp,tp_lag,sales,sales_lag,profit_operational,profit_operational_lag,exp_interest,exp_interest_lag,profit_before_tax,profit_before_tax_lag,cash_oper_inflow,cash_oper_inflow_sales,paid_to_supplier,paid_to_worker,cash_interest,cash_investment_of
2014,ТД ВОЛГАТОРГ,5260375071,51,53,0,52.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,1178.9,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,БРИГ КОМПАНИ,5262295150,71,40,0,52.0,0.0,0.0,0.0,0.0,947.4,0.0,947.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.3,0.0,947.4,0.0,1228.5,0.0,0.1,0.0,0.0,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Симплекс,5262031647,51,55,2,52.0,13.0,13.0,13.0,13.0,319.4,285.9,332.4,299.0,240.6,200.3,0.0,0.0,0.0,0.0,58.2,80.8,91.8,98.7,332.4,299.0,1653.1,1477.2,62.7,53.4,10.2,9.0,50.6,42.5,0.0,0.0,0.0,0.0,0.0,0.0
2014,КЛЕМЕНТИНА,5260374039,74,50,0,52.0,0.5,0.0,0.5,0.0,376.1,0.0,376.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.5,0.0,376.6,0.0,1259.5,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,КАЛАТЕЯ-АВТО,5257140182,50,30,1,52.0,4.3,5.0,4.3,5.0,160.8,40.8,165.1,45.8,2.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,162.9,45.6,165.1,45.8,1417.6,140.5,-0.5,-0.1,0.0,0.0,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2014,НИЖЕГОРОДСКАЯ ЛОГИСТИЧЕСКАЯ КОМПАНИЯ,5261087421,51,38,0,52.0,71.3,61.2,71.3,61.2,163.3,3.7,234.6,64.9,2.3,0.0,0.0,0.0,0.0,0.0,0.0,25.6,232.3,64.9,234.6,64.9,1043.2,0.5,5.1,0.1,0.0,0.0,3.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2014,ВОЛГАОПТ-НН,5259108515,51,43,0,52.0,0.1,0.0,0.1,0.0,181.4,0.0,181.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.5,0.0,181.4,0.0,1328.6,0.0,-1.4,0.0,0.2,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,МИИМФ,5262283965,45,21,0,52.0,71.1,13.3,77.2,13.5,449.2,121.8,526.4,135.3,36.6,10.5,11.3,3.5,11.4,3.6,71.3,0.0,478.3,121.1,526.4,135.3,1269.9,466.9,63.3,14.3,2.5,0.1,60.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,АЛЬФАТЕХ,5260345172,51,90,0,52.0,0.0,0.0,0.0,0.0,249.7,223.0,249.7,223.0,0.2,0.0,0.0,0.0,0.0,0.0,6.8,6.8,249.5,222.9,249.7,223.0,1116.9,832.2,-27.1,-30.4,0.0,0.0,0.2,0.0,1282.5,1281.1,1259.5,7.7,0.0,0.0
2014,Фирма ТСС,5256008537,50,10,1,52.0,136.3,143.4,136.4,143.4,338.9,667.6,475.2,811.0,411.3,402.1,0.0,0.0,0.0,0.0,50.0,374.6,63.9,408.9,475.2,811.0,1493.3,1988.4,44.3,47.1,30.9,43.7,11.2,2.9,1846.0,1751.8,1454.1,2.6,27.5,4.0
2014,Луидор,5260055963,50,10,1,52.0,502.5,510.3,502.6,510.3,2196.0,1944.4,2698.5,2454.8,542.8,465.2,1188.8,856.5,1188.8,856.5,52.1,167.7,966.9,1133.1,2698.5,2454.8,7959.8,7844.7,10.6,265.1,81.3,98.6,97.7,114.5,9458.7,9213.4,8499.5,37.4,75.5,22.0
2014,Форвард,5249126681,72,21,0,52.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.0,1116.8,0.0,11.6,-0.0,0.0,0.0,11.6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ТЕХНОЛОГИЯ ПРО,5259107790,51,56,1,52.0,2.8,1.4,2.8,1.4,397.4,208.6,400.1,209.9,4.8,0.5,0.0,0.0,0.0,0.0,31.4,0.0,395.3,209.4,400.1,209.9,1567.6,380.0,19.6,1.3,0.2,0.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2014,СТРОИТЕЛЬНАЯ КОМПАНИЯ 52,5263100935,45,21,0,52.0,0.2,0.0,0.2,0.0,544.3,439.2,544.5,439.2,7.8,3.7,0.0,0.0,0.0,0.0,0.0,0.0,536.7,435.5,544.5,439.2,2527.3,748.0,14.5,5.3,0.0,0.0,5.1,4.7,2771.6,2759.5,2501.5,131.3,0.0,0.0
2014,ГРАНД-ЗЕРНО,2372009222,51,21,1,23.0,0.0,0.0,0.0,0.0,1.6,0.0,1.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,0.0,2007.8,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ЮГСТРОЙ,2308211978,45,21,0,23.0,3.8,0.0,3.8,0.0,4271.0,0.0,4274.8,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4240.6,0.0,4274.8,0.0,3849.0,0.0,42.8,0.0,0.0,0.0,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ОЛМАРКЕТ,3664130789,51,52,0,36.0,0.0,0.0,0.0,0.0,281.8,0.0,281.8,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.4,0.0,281.8,0.0,1810.3,0.0,1.8,0.0,0.0,0.0,1.8,0.0,1869.6,1869.6,1862.1,0.4,0.0,0.0
2014,АЛЬЯНС-О,3663101418,51,35,0,36.0,3.0,0.0,3.0,0.0,316.3,0.0,319.3,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,0.0,319.3,0.0,1356.9,0.0,1.9,0.0,0.0,0.0,11.1,0.0,1520.4,1518.3,1514.1,2.1,0.0,0.0
2014,ТАБАКТОРГ,3663101432,51,35,0,36.0,0.0,0.0,0.0,0.0,279.3,0.0,279.3,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.4,0.0,279.3,0.0,1083.9,0.0,21.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,АЛЬЯНС,3666189594,51,70,0,36.0,0.0,0.0,0.0,0.0,32.5,0.0,32.5,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,32.5,0.0,1620.6,0.0,3.3,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ЗЕРНО-ТРЕЙД,3666189604,51,70,0,36.0,0.0,0.0,0.0,0.0,108.2,0.0,108.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.8,0.0,108.2,0.0,1315.0,0.0,2.5,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,М-СТРОЙ,3665099789,51,13,2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6485.2,0.0,65.9,0.0,0.0,0.0,65.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,НОВОСТРОЙ,3662202607,45,21,0,36.0,42.8,0.0,42.8,0.0,1603.9,0.0,1646.7,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1645.2,0.0,1646.7,0.0,1577.1,0.0,2.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ОМНИ-ЮГ,2309079426,51,36,21,23.0,0.0,0.0,0.0,0.0,1403.2,705.2,1403.2,705.2,8.4,5.3,0.0,0.0,0.0,0.0,1360.0,530.0,1394.8,699.9,1403.2,705.2,1580.9,1313.3,3.9,104.0,0.0,73.8,3.9,1.6,0.0,0.0,0.0,0.0,0.0,0.0
2014,ПЕРСПЕКТИВА,2310178510,51,51,0,23.0,0.0,0.0,0.0,0.0,1043.9,0.0,1043.9,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1042.7,0.0,1043.9,0.0,1350.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,985.8,984.8,663.5,0.2,0.0,0.0
2014,АГАТ,2543045791,51,84,0,25.0,0.0,0.0,0.0,0.0,1156.2,0.0,1156.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.5,0.0,1156.2,0.0,1138.8,0.0,137.1,0.0,0.0,0.0,0.8,0.0,1906.0,1906.0,294.0,0.1,0.0,0.0
2014,Приморский кондитер,2540191402,15,84,2,25.0,112.8,3.5,113.9,3.9,414.6,290.1,528.5,294.0,140.4,69.9,175.2,72.3,177.6,73.2,2.9,1.9,210.5,150.9,528.5,294.0,1068.2,586.0,112.9,105.3,6.7,2.9,89.4,88.3,1233.6,1208.3,695.4,365.3,5.7,61.3
2014,Ирна,2508010370,51,38,2,25.0,69.5,68.3,69.8,68.6,1276.5,1244.2,1346.3,1312.8,151.5,98.0,655.6,103.7,655.6,103.7,47.4,256.3,539.3,1111.1,1346.3,1312.8,4698.1,3522.7,157.5,91.4,51.1,44.2,78.2,41.6,5351.3,5185.9,5378.8,36.2,51.1,0.0
2014,АЛЬБАТРОС,2204069533,51,33,0,22.0,0.1,0.0,0.1,0.0,425.2,0.0,425.3,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.2,0.0,425.3,0.0,1910.8,0.0,4.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ТРЕСТМОНОЛИТСТРОЙ,2543055775,45,21,0,25.0,0.5,24.4,0.5,24.4,433.5,1060.2,433.9,1084.6,-23.8,2.6,0.0,0.0,208.7,310.7,0.0,0.0,249.0,771.3,433.9,1084.6,1125.9,589.8,-8.6,-1.7,0.5,0.0,-26.2,4.7,972.0,948.0,649.6,133.6,0.0,0.0
2014,ИСТ-Паркет,2540190007,51,4,0,25.0,0.0,0.0,0.0,0.0,29.0,49.6,29.0,49.6,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,28.3,49.4,29.0,49.6,1250.8,195.2,0.7,0.2,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2014,Черный кот,3528198033,51,4,0,35.0,0.0,0.0,0.0,0.0,327.6,214.5,327.6,214.5,63.2,26.7,0.0,0.0,0.0,0.0,219.9,74.0,264.4,187.8,327.6,214.5,2474.4,2095.1,10.8,7.7,0.0,0.0,45.7,33.4,0.0,0.0,0.0,0.0,0.0,0.0
2014,ВМК-ПЛЮС,3666184349,51,51,0,36.0,0.6,0.0,0.6,0.0,52.5,38.3,53.1,38.3,0.9,0.2,0.0,0.0,0.0,0.0,12.1,14.6,52.2,38.1,53.1,38.3,1749.5,306.4,2.6,0.3,1.5,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2014,САН ФРУТ,6143082348,51,31,0,61.0,0.0,0.0,0.0,0.0,123.3,31.8,123.3,31.8,25.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,97.8,31.6,123.3,31.8,1026.0,0.0,200.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Бизнес-Партнер 34,3444210573,63,40,0,34.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3699.9,0.0,266.4,0.0,0.0,0.0,266.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Южная зерновая компания,3459005200,51,21,0,34.0,0.0,0.0,0.0,0.0,179.3,0.0,179.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,179.3,0.0,179.3,0.0,1663.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.3,1800.3,1800.2,0.1,0.0,0.0
2014,"Торговый дом ""Светлоярские нефтепродукты""",3458000590,51,51,0,34.0,0.5,0.0,0.5,0.0,576.7,195.9,577.3,195.9,6.8,-1.1,270.8,140.8,270.8,140.8,23.0,0.7,299.7,56.2,577.3,195.9,2626.6,97.8,25.2,0.4,15.8,0.8,9.6,-1.1,3215.4,2813.9,2612.1,1.6,0.0,0.0
2014,Комплекс,3460010290,51,70,0,34.0,0.0,0.0,0.0,0.0,16.0,20.2,16.0,20.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,15.8,20.1,16.0,20.2,1452.3,18.0,0.2,0.0,0.0,0.0,0.1,0.0,2197.0,2195.0,2180.4,0.0,0.0,0.0
2014,Орион,3460010300,51,70,0,34.0,0.0,0.0,0.0,0.0,13.1,12.2,13.1,12.2,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.0,12.7,12.0,13.1,12.2,1003.6,109.6,0.2,0.3,0.0,0.0,0.1,0.3,433.3,423.5,429.1,0.0,0.0,0.0
2014,Торг-Сила,3459005545,51,70,0,34.0,0.0,0.0,0.0,0.0,535.0,0.0,535.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,534.7,0.0,535.0,0.0,1093.2,0.0,0.4,0.0,0.0,0.0,0.3,0.0,1167.7,1164.0,1167.2,0.0,0.0,0.0
2014,ВИТ,3455001596,24,30,2,34.0,38.9,51.7,42.0,60.4,437.4,273.1,479.3,333.5,242.2,143.6,0.0,0.0,0.0,0.0,120.0,156.5,237.1,189.9,479.3,333.5,1251.1,153.4,29.4,3.7,17.4,2.7,100.4,0.8,1330.8,1287.8,1355.2,22.5,17.4,9.2
2014,"Торговый дом ""Волгоградский металлургический комбинат ""Красный Октябрь""",3459009772,51,12,0,34.0,0.0,0.0,0.0,0.0,292.8,0.0,292.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.8,0.0,292.8,0.0,2415.0,0.0,1.6,0.0,0.0,0.0,1.3,0.0,2122.2,2122.2,2121.1,0.6,0.0,0.0
2014,Империал Тобакко Волга,3443033593,16,0,0,34.0,4249.8,4286.5,4250.1,4312.8,15346.0,8335.4,19596.1,12648.2,8456.2,5923.2,0.0,0.0,75.3,56.4,2381.6,3352.1,11064.6,6668.6,19596.1,12648.2,10687.6,7689.9,3021.8,967.6,131.4,136.1,3219.6,699.6,9397.1,9298.0,6676.2,277.1,122.3,390.1
2014,ДельтаПрим,2536260396,51,90,0,25.0,0.0,0.0,0.0,0.0,74.5,7.5,74.5,7.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,7.5,74.5,7.5,1070.4,52.8,0.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ЭНИГМА,2635828880,51,21,1,26.0,0.0,0.0,0.0,0.0,347.1,0.0,347.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,347.1,0.0,1192.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ТАНДЕМ,2631001810,51,55,11,26.0,112.2,122.5,176.4,166.9,354.9,262.9,531.3,429.8,217.3,98.6,0.0,0.0,0.9,1.1,60.0,83.6,313.1,330.2,531.3,429.8,1299.3,1131.0,35.6,11.0,5.0,6.7,76.3,8.0,2653.6,1554.7,1517.3,10.0,5.0,0.0
2014,ЮГСНАБ,2635831273,51,53,24,26.0,0.0,0.0,0.0,0.0,95.9,0.0,95.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,95.7,0.0,95.9,0.0,1029.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Аркаим,2709001880,2,1,1,27.0,6917.3,7862.4,8619.5,9819.8,15798.5,11924.1,24418.1,21743.9,784.8,1020.5,20091.2,18210.3,20525.2,18624.6,703.7,956.8,3108.0,2098.8,24418.1,21743.9,1814.8,2944.0,-517.2,-703.6,546.6,1201.1,-263.7,-414.0,22962.0,1725.9,22250.2,317.8,0.0,0.0
2014,ИнтерТОРГ,2721201324,51,4,0,27.0,4.2,9.2,4.2,9.2,966.7,1819.0,970.9,1828.2,-218.3,8.9,54.0,277.9,54.0,277.9,0.0,94.4,1135.2,1541.4,970.9,1828.2,2074.2,472.0,62.0,3.7,37.6,12.7,-224.8,-0.3,0.0,0.0,0.0,0.0,0.0,0.0
2014,Востокнефтепровод,2721194765,51,51,0,27.0,0.0,0.0,0.0,0.0,175.4,156.9,175.4,156.9,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,174.3,156.3,175.4,156.9,1273.3,1189.2,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2014,Арена-ДВ,2722121745,51,53,0,27.0,0.0,0.0,0.0,0.0,304.3,37.2,304.3,37.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,303.8,37.2,304.3,37.2,1222.0,69.5,0.6,0.1,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2014,РН-Востокнефтепродукт,2723049957,51,51,2,27.0,2716.1,2857.2,2775.6,2943.0,3312.0,3742.8,6087.6,6685.8,3030.6,3678.0,0.0,0.0,86.2,91.3,0.0,0.0,2970.8,2916.4,6087.6,6685.8,47511.7,54375.9,-332.9,155.1,0.0,0.0,-597.7,-117.7,48121.8,47484.6,46120.5,957.1,0.0,240.6
2014,ПРАКТИК-ТРЕЙД,2901242182,51,53,0,29.0,9.9,0.0,11.3,0.0,194.9,0.0,206.2,0.0,15.1,0.0,0.0,0.0,0.0,0.0,10.1,0.0,191.1,0.0,206.2,0.0,1579.4,0.0,5.8,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,"ТОРГОВЫЙ ДОМ ""РЕГИОНАЛЬНАЯ КОМПАНИЯ""",3120099847,51,21,4,31.0,5.6,0.0,5.6,0.0,124.6,70.7,130.3,70.7,2.1,0.0,0.0,0.0,0.0,0.0,82.8,0.0,128.2,70.7,130.3,70.7,1066.6,95.9,10.8,-0.0,8.1,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,КОМПОЗИТ ПЛЮС,3127013077,63,40,0,31.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,1030.5,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ЦЕНТРАЛЬНАЯ ТОРГОВАЯ КОМПАНИЯ,3128096380,51,53,0,31.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,1095.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,НАЙС,3128098732,52,41,0,31.0,3.0,0.0,3.0,0.0,338.2,0.0,341.1,0.0,26.9,0.0,0.0,0.0,0.0,0.0,45.0,0.0,314.2,0.0,341.1,0.0,1191.4,0.0,24.0,0.0,0.7,0.0,8.7,0.0,1380.9,1368.1,1286.3,61.3,0.6,0.0
2014,Поволжский металлоцентр 34,3460007610,51,52,0,34.0,4.6,2.7,17.4,2.7,274.2,229.0,291.6,231.7,4.1,0.4,0.0,0.0,101.6,0.0,116.4,88.5,185.9,231.3,291.6,231.7,2464.1,937.2,39.6,0.9,17.0,0.0,4.6,0.5,2439.3,2439.2,2204.5,1.0,17.0,2.6
2014,Складсорт,3443923282,51,70,0,34.0,0.0,0.0,0.0,0.0,841.7,562.4,841.7,562.4,0.7,0.5,0.0,0.0,0.0,0.0,0.3,0.1,841.0,561.9,841.7,562.4,1408.2,688.0,0.3,0.6,0.0,0.0,0.3,0.6,1690.2,1690.2,1671.4,0.0,0.0,0.0
2014,Первая торговая,3443923290,51,70,0,34.0,0.0,0.0,0.0,0.0,644.4,154.0,644.4,154.0,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.1,644.1,153.8,644.4,154.0,1379.3,0.0,0.3,0.0,0.0,0.0,0.2,0.0,981.6,981.3,980.0,0.0,0.0,0.0
2014,САРТЭС,2543036902,51,51,0,25.0,5.2,0.0,5.2,0.0,277.3,81.8,282.5,81.8,1.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,281.4,81.7,282.5,81.8,1046.6,69.3,2.6,0.1,0.0,0.0,2.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2014,Грасп,2536004963,51,36,1,25.0,99.7,107.4,100.6,110.7,3086.0,3060.9,3186.5,3171.6,157.7,149.7,500.0,715.7,500.0,715.7,1973.7,1305.7,2528.8,2306.2,3186.5,3171.6,6222.0,6860.2,244.0,247.5,251.4,216.8,9.6,5.7,10744.4,10438.7,9144.6,4.3,0.0,0.0
2014,ФОРТ,2537101624,51,51,0,25.0,0.0,0.0,0.0,0.0,322.2,118.8,322.2,118.8,2.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,319.5,118.7,322.2,118.8,1509.0,100.6,3.3,0.1,0.0,0.0,3.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2014,ЛАРЕЦ,3665085271,51,47,34,36.0,0.0,0.0,0.0,0.0,289.2,38.9,289.2,38.9,0.3,0.1,200.0,0.0,200.0,0.0,0.0,0.0,89.0,38.8,289.2,38.9,1541.2,706.3,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2014,Золотая ариадна,3666174333,51,47,34,36.0,0.0,0.0,0.0,0.0,528.4,136.6,528.4,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.4,136.6,528.4,136.6,1278.1,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
